# JPL Horizons, mars_bary (COMMAND=4)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2453165.000000000,-1.561230020861186E+08,1.711440602307092E+08,8.272628821765698E+07,-1.777665070078636E+01,-1.229464025147371E+01,-5.159234388946508E+00
2453195.000000000,-1.971567423399988E+08,1.345623596443881E+08,6.705508212910754E+07,-1.374632700000883E+01,-1.577956238656860E+01,-6.866587812027356E+00
2453225.000000000,-2.267564019538449E+08,9.017667675807336E+07,4.749541179497789E+07,-8.989416155058148E+00,-1.830000570721289E+01,-8.151194680543874E+00
2453255.000000000,-2.433118714722469E+08,4.060613684804803E+07,2.520509182860922E+07,-3.716452591651867E+00,-1.976638083327230E+01,-8.966272979448210E+00
2453285.000000000,-2.457623477328822E+08,-1.131339759743992E+07,1.456193479955917E+06,1.856927048719800E+00,-2.010011148464543E+01,-9.269954326856345E+00
2453315.000000000,-2.336289754243309E+08,-6.255396323018285E+07,-2.237537369463515E+07,7.494536729189573E+00,-1.923193910831175E+01,-9.024089026411991E+00
2453345.000000000,-2.070903394130376E+08,-1.099266808165482E+08,-4.482212601253334E+07,1.292237102719793E+01,-1.710897075423751E+01,-8.197011950363976E+00
2453375.000000000,-1.671021429404205E+08,-1.501449768132865E+08,-6.435077005972829E+07,1.781245982681272E+01,-1.371282114589557E+01,-6.771427991729372E+00
2453405.000000000,-1.155512603506219E+08,-1.799522605765533E+08,-7.941660585667533E+07,2.177387828622737E+01,-9.091591286989665E+00,-4.758838426490165E+00
2453435.000000000,-5.541222313653345E+07,-1.963515335319298E+08,-8.856461489448145E+07,2.436226083258364E+01,-3.406223973972422E+00,-2.221056238183448E+00
2453465.000000000,9.162494149066240E+06,-1.969675691276672E+08,-9.059313837031090E+07,2.512435570549795E+01,3.015792676889717E+00,7.039563327030621E-01
2453495.000000000,7.293065983157189E+07,-1.805355159215982E+08,-8.478036989823213E+07,2.369284604046790E+01,9.641955936237824E+00,3.781879877422995E+00
2453525.000000000,1.299583996831459E+08,-1.474273324584293E+08,-7.113657491621768E+07,1.992684595361868E+01,1.575165820188663E+01,6.685998085474507E+00
2453555.000000000,1.743948271594769E+08,-1.000175049518977E+08,-5.059276603240161E+07,1.404949722695456E+01,2.054759453422281E+01,9.044579535434897E+00
2453585.000000000,2.015040637044266E+08,-4.263649423168046E+07,-2.500723598809064E+07,6.692991279192610E+00,2.335500457136971E+01,1.053104808018702E+01
2453615.000000000,2.086112780632117E+08,1.902239055021966E+07,3.080931103016445E+06,-1.217439175688961E+00,2.382461102246092E+01,1.096019972271013E+01
2453645.000000000,1.955629774865044E+08,7.889733302583951E+07,3.089549937970067E+07,-8.706368198974410E+00,2.202263327077602E+01,1.033605071213466E+01
2453675.000000000,1.645296737502248E+08,1.315757163565993E+08,5.589520259430971E+07,-1.498849260107590E+01,1.836077066624035E+01,8.826212815696826E+00
2453705.000000000,1.193219137883074E+08,1.729814504286140E+08,7.610747072645515E+07,-1.959206425954733E+01,1.342807864960204E+01,6.688115439360647E+00
2453735.000000000,6.456587131676602E+07,2.006118790893600E+08,9.025938188768931E+07,-2.234944603080995E+01,7.826705099043662E+00,4.193422970608175E+00
2453765.000000000,5.015873056477271E+06,2.134261422800792E+08,9.774505632206683E+07,-2.331285049329664E+01,2.071925238763839E+00,1.579894606215822E+00
2453795.000000000,-5.488920943681774E+07,2.115650478353426E+08,9.850914178526786E+07,-2.265895714944801E+01,-3.440886295321426E+00,-9.663487203002572E-01
2453825.000000000,-1.112482515311162E+08,1.960458300496914E+08,9.291280773340800E+07,-2.061649743567749E+01,-8.427319928210137E+00,-3.308675748744559E+00
2453855.000000000,-1.607714714526445E+08,1.685064627581701E+08,8.161845930995528E+07,-1.742359413732986E+01,-1.268805300201359E+01,-5.349227970663374E+00
2453885.000000000,-2.007762108275731E+08,1.310214984100673E+08,6.550515448637378E+07,-1.330900080969245E+01,-1.608124300445592E+01,-7.016764514272463E+00
2453915.000000000,-2.291561372952521E+08,8.598386276541865E+07,4.561355444053473E+07,-8.489105510759327E+00,-1.849984885811181E+01,-8.256341079416497E+00
2453945.000000000,-2.443561036717860E+08,3.603665039901260E+07,2.311396069677395E+07,-3.174468821297566E+00,-1.985584678961910E+01,-9.021893549616584E+00
2453975.000000000,-2.453719799421089E+08,-1.596348192965187E+07,-7.104797650762759E+05,2.417910890771275E+00,-2.007165755905869E+01,-9.271974416744364E+00
