# JPL Horizons, mercury (COMMAND=199)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2454875.000000000,-5.278973779336264E+07,-3.637740404887178E+07,-1.405941891844928E+07,1.938742917166514E+01,-3.177085453452124E+01,-1.898166156285406E+01
2454905.000000000,3.505859031845815E+07,-4.552584476881698E+07,-2.805561825432841E+07,3.090052766293616E+01,2.701995170638515E+01,1.122919323622870E+01
2454935.000000000,1.302491087705828E+05,4.132296058131600E+07,2.195805280646570E+07,-5.849053003644229E+01,-7.248821132053714E-02,6.025883119176441E+00
2454965.000000000,-4.909346330251899E+07,-4.172204390229260E+07,-1.729885843521613E+07,2.343592624887998E+01,-2.860183859454242E+01,-1.770844267481316E+01
2454995.000000000,4.012833105095536E+07,-4.048932586911011E+07,-2.589150533404915E+07,2.752137605890977E+01,3.088875829756732E+01,1.364646340922901E+01
2455025.000000000,-1.013475088015531E+07,4.042627272261675E+07,2.254333620971959E+07,-5.742874276319129E+01,-9.490879883180211E+00,8.848169513388294E-01
2455055.000000000,-4.472359169251058E+07,-4.649687175868513E+07,-2.030219990792394E+07,2.699348167724028E+01,-2.518867581393445E+01,-1.625383507953170E+01
2455085.000000000,4.455305874562287E+07,-3.480478532429033E+07,-2.331267768217202E+07,2.345331279293144E+01,3.450931337861508E+01,1.600254361971367E+01
2455115.000000000,-2.000903870053079E+07,3.793064361268648E+07,2.223569060913009E+07,-5.418962538722703E+01,-1.811280321016652E+01,-4.056490903764765E+00
2455145.000000000,-3.976112029924642E+07,-5.066251623333296E+07,-2.303985716440170E+07,3.007332260071851E+01,-2.157295201583529E+01,-1.464154784014828E+01
2455175.000000000,4.821050641753045E+07,-2.851962454957775E+07,-2.033188310153977E+07,1.865385359182459E+01,3.778942118695196E+01,1.825257175010356E+01
