# JPL Horizons, jupiter_bary (COMMAND=5)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2454275.000000000,-1.894393905390879E+08,-7.105419492331733E+08,-2.999542853942456E+08,1.252711315269286E+01,-2.185683748856400E+00,-1.241900454435271E+00
2454305.000000000,-1.568101654017678E+08,-7.155732336219649E+08,-3.029054058774488E+08,1.264613056013165E+01,-1.695448365744908E+00,-1.034668120520468E+00
2454335.000000000,-1.239008430686844E+08,-7.193261349760398E+08,-3.053153913937856E+08,1.274316574287652E+01,-1.199405324135883E+00,-8.244112603188112E-01
2454365.000000000,-9.076894873301199E+07,-7.217866085649053E+08,-3.071768214137693E+08,1.281780073275478E+01,-6.983374192239555E-01,-6.114552268702502E-01
2454395.000000000,-5.747305656629474E+07,-7.229426734780228E+08,-3.084831344874473E+08,1.286964444346674E+01,-1.930543498279180E-01,-3.961375624193462E-01
2454425.000000000,-2.407271742990402E+07,-7.227844825009710E+08,-3.092286599574913E+08,1.289833468370800E+01,3.156072453628014E-01,-1.788080583397152E-01
2454455.000000000,9.371618757658828E+06,-7.213043915452050E+08,-3.094086496017627E+08,1.290354029954559E+01,8.267841471691714E-01,4.017134863253747E-02
2454485.000000000,4.279868644870520E+07,-7.184970277928165E+08,-3.090193088669209E+08,1.288496350532664E+01,1.339587161632583E+00,2.604267764402132E-01
2454515.000000000,7.614649415674421E+07,-7.143593561465048E+08,-3.080578275396001E+08,1.284234237580457E+01,1.853101796874970E+00,4.815726217097827E-01
2454545.000000000,1.093524207023407E+08,-7.088907439890709E+08,-3.065224098607382E+08,1.277545336340948E+01,2.366388890937367E+00,7.032117698002912E-01
2454575.000000000,1.423533177367597E+08,-7.020930239844810E+08,-3.044123039332263E+08,1.268411364612171E+01,2.878485608047015E+00,9.249359737177848E-01
2454605.000000000,1.750856185907225E+08,-6.939705535529821E+08,-3.017278298539771E+08,1.256818374043889E+01,3.388406906562597E+00,1.146326412558500E+00
2454635.000000000,2.074854542720980E+08,-6.845302707718925E+08,-2.984704065076221E+08,1.242757030258552E+01,3.895146772179809E+00,1.366954149772028E+00
2454665.000000000,2.394887764165046E+08,-6.737817470941455E+08,-2.946425771550451E+08,1.226222867788410E+01,4.397679551692032E+00,1.586380648975827E+00
2454695.000000000,2.710314865656332E+08,-6.617372359820929E+08,-2.902480334187408E+08,1.207216525421216E+01,4.894961809306666E+00,1.804158509783133E+00
2454725.000000000,3.020495715371416E+08,-6.484117159913690E+08,-2.852916370516067E+08,1.185743986080598E+01,5.385934707009812E+00,2.019832424395524E+00
2454755.000000000,3.324792453150730E+08,-6.338229274377512E+08,-2.797794391202553E+08,1.161816840479270E+01,5.869526489266880E+00,2.232940179058399E+00
