# JPL Horizons, uranus_bary (COMMAND=7)
# center=SSB(500@0) frame=ICRF/FRAME units=KM-S corr=NONE
# jdtdb,x_km,y_km,z_km,vx_kms,vy_kms,vz_kms
2452025.000000000,2.341040239530493E+09,-1.687206967577715E+09,-7.720661402055094E+08,4.179511962277289E+00,4.620319462596162E+00,1.964465456595665E+00
2452055.000000000,2.351834286161589E+09,-1.675202934675428E+09,-7.669613547762439E+08,4.149206497311380E+00,4.642024312698386E+00,1.974400536504480E+00
2452085.000000000,2.362549616415805E+09,-1.663142855231494E+09,-7.618309083325592E+08,4.118774184358823E+00,4.663565168912577E+00,1.984265583715493E+00
2452115.000000000,2.373185902804581E+09,-1.651027154954443E+09,-7.566749826967125E+08,4.088216028039848E+00,4.684941540654880E+00,1.994060368868950E+00
2452145.000000000,2.383742820446119E+09,-1.638856260820838E+09,-7.514937602839111E+08,4.057533034909844E+00,4.706152940185466E+00,2.003784663834487E+00
2452175.000000000,2.394220047069372E+09,-1.626630601066967E+09,-7.462874240987654E+08,4.026726212928956E+00,4.727198883299439E+00,2.013438241986004E+00
2452205.000000000,2.404617263018211E+09,-1.614350605179635E+09,-7.410561577313442E+08,3.995796571862641E+00,4.748078889218521E+00,2.023020878181089E+00
2452235.000000000,2.414934151255865E+09,-1.602016703887734E+09,-7.358001453534678E+08,3.964745122901637E+00,4.768792480364743E+00,2.032532348700665E+00
2452265.000000000,2.425170397367652E+09,-1.589629329153213E+09,-7.305195717147124E+08,3.933572878057232E+00,4.789339183019779E+00,2.041972431516940E+00
2452295.000000000,2.435325689563642E+09,-1.577188914160306E+09,-7.252146221377441E+08,3.902280850819637E+00,4.809718527744195E+00,2.051340906440611E+00
2452325.000000000,2.445399718684131E+09,-1.564695893305403E+09,-7.198854825139649E+08,3.870870057251038E+00,4.829930048451023E+00,2.060637554730039E+00
2452355.000000000,2.455392178205735E+09,-1.552150702189663E+09,-7.145323393002914E+08,3.839341515188636E+00,4.849973281633551E+00,2.069862158780838E+00
2452385.000000000,2.465302764243837E+09,-1.539553777611387E+09,-7.091553795158052E+08,3.807696242790073E+00,4.869847767311413E+00,2.079014502525110E+00
2452415.000000000,2.475131175553656E+09,-1.526905557555588E+09,-7.037547907372271E+08,3.775935258996668E+00,4.889553049791161E+00,2.088094371756222E+00
2452445.000000000,2.484877113533581E+09,-1.514206481183412E+09,-6.983307610942891E+08,3.744059584395307E+00,4.909088677128688E+00,2.097101553922157E+00
2452475.000000000,2.494540282229212E+09,-1.501456988823008E+09,-6.928834792656958E+08,3.712070240896291E+00,4.928454200827860E+00,2.106035837993753E+00
2452505.000000000,2.504120388336202E+09,-1.488657521960175E+09,-6.874131344750371E+08,3.679968251409957E+00,4.947649176209231E+00,2.114897014587688E+00
2452535.000000000,2.513617141203512E+09,-1.475808523228370E+09,-6.819199164865022E+08,3.647754640446462E+00,4.966673162297626E+00,2.123684875912741E+00
2452565.000000000,2.523030252837836E+09,-1.462910436400105E+09,-6.764040156011368E+08,3.615430434055484E+00,4.985525721081872E+00,2.132399215489416E+00
2452595.000000000,2.532359437905766E+09,-1.449963706379145E+09,-6.708656226533585E+08,3.582996658339095E+00,5.004206417917280E+00,2.141039828338546E+00
2452625.000000000,2.541604413733226E+09,-1.436968779190003E+09,-6.653049290063348E+08,3.550454339350652E+00,5.022714822795201E+00,2.149606511501941E+00
2452655.000000000,2.550764900307385E+09,-1.423926101965899E+09,-6.597221265467448E+08,3.517804504716870E+00,5.041050510034289E+00,2.158099063907000E+00
2452685.000000000,2.559840620281617E+09,-1.410836122939167E+09,-6.541174076805779E+08,3.485048183920761E+00,5.059213057117034E+00,2.166517285873091E+00
2452715.000000000,2.568831298978814E+09,-1.397699291433307E+09,-6.484909653296462E+08,3.452186407087146E+00,5.077202044730258E+00,2.174860979118219E+00
2452745.000000000,2.577736664392123E+09,-1.384516057853609E+09,-6.428429929275081E+08,3.419220204550823E+00,5.095017057566145E+00,2.183129947098704E+00
2452775.000000000,2.586556447186363E+09,-1.371286873676600E+09,-6.371736844148709E+08,3.386150607552193E+00,5.112657684263999E+00,2.191323995005897E+00
2452805.000000000,2.595290380700477E+09,-1.358012191440520E+09,-6.314832342353548E+08,3.352978648048348E+00,5.130123516964338E+00,2.199442929598370E+00
